Liên kết,Tên công việc,Tên công ty,Mức lương,Khu vực tuyển
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-van-phong-di-lam-ngay-c1p122id200291961.html,Nhân Viên Văn Phòng_Đi Làm Ngay,Cơ Sở Khải Phát,5 - 7 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/tro-ly-kinh-doanh-biet-tieng-trung-c1p122id200291845.html,Trợ Lý Kinh Doanh Biết Tiếng Trung (助理職位描述),Công Ty TNHH Wan Zhao Xing Enterprise,10 - 18 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/tro-ly-kinh-doanh-biet-ngoai-ngu-c1p73id200286885.html,Trợ Lý Kinh Doanh Biết Ngoại Ngữ,Công Ty TNHH Blue Ocean Realty,10 - 20 triệu,Hà Nội
https://vieclam24h.vn/nhan-su/nhan-vien-hanh-chinh-nhan-su-di-lam-ngay-c22p73id200291781.html,Nhân Viên Hành Chính Nhân Sự (Đi Làm Ngay),Công Ty Cổ Phần Dịch Vụ Bảo Vệ Đại Bảo Long,8 - 10 triệu,Hà Nội
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-quan-ly-don-hang-c1p119id200291843.html,Nhân Viên Quản Lý Đơn Hàng,Công Ty TNHH Sản Xuất - Thương Mại Vĩnh Thắng,10 - 12 triệu,Bình Dương
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-sale-admin-quan-ly-hoc-vu-c1p122id200291470.html,Nhân Viên Sale Admin Quản Lý Học Vụ,Công Ty TNHH Giáo Dục Âm Nhạc Hài Hòa,8 - 15 triệu,TP.HCM
https://vieclam24h.vn/an-ninh-bao-ve/nhan-vien-xem-camera-c2p122id200291718.html,Nhân Viên Xem Camera,Công Ty Cổ Phần Jin Din  Rou Việt Nam,6.5 - 7.5 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-van-phong-c1p122id200291513.html,Nhân Viên Văn Phòng,Công Ty TNHH Xuất Nhập Khẩu Trà Cà Phê Kim Lộc Phát,7 - 8 triệu,TP.HCM
https://vieclam24h.vn/xuat-nhap-khau/nhan-vien-chung-tu-xuat-nhap-khau-nhan-viec-ngay-hoac-sau-tet-c15p120id200291572.html,Nhân Viên Chứng Từ Xuất Nhập Khẩu ( Nhận Việc Ngay Hoặc Sau Tết) ,Văn Phòng Đại Diện Công Ty TNHH Một Thành Viên TM - DV Xnk Trí Tín,9 - 12 triệu,Đồng Nai
https://vieclam24h.vn/bat-dong-san/chuyen-vien-tu-van-cham-soc-khach-hang-c29p104id200291194.html,Chuyên Viên Tư Vấn - Chăm Sóc Khách Hàng,Công Ty Cổ Phần Đô Thị Thông Minh Việt Nam,50 - 300 triệu,Đà Nẵng
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-ke-hoach-san-xuat-c1p122id200287907.html,Nhân Viên Kế Hoạch Sản Xuất,Công Ty TNHH Vihatech International,7.5 - 11 triệu,"TP.HCM, Long An"
https://vieclam24h.vn/hanh-chinh-thu-ky/phien-dich-tieng-trung-c1p122id200287901.html,Phiên Dịch Tiếng Trung,Công Ty TNHH Vihatech International,8 - 15 triệu,"TP.HCM, Long An"
https://vieclam24h.vn/hanh-chinh-thu-ky/tro-ly-lam-viec-tai-long-an-c1p122id200287893.html,Trợ Lý (Làm Việc Tại Long An),Công Ty TNHH Vihatech International,6 - 8 triệu,"TP.HCM, Long An"
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-cham-soc-khach-hang-c1p122id200268368.html,Nhân Viên Chăm Sóc Khách Hàng,Công Ty TNHH Manulife (Việt Nam),12 - 15 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-van-phong-ban-hang-qua-dien-thoai-tai-ha-noi-c1p73id200291101.html,Nhân Viên Văn Phòng (Bán Hàng Qua Điện Thoại) Tại Hà Nội,Công ty Tài Chính TNHH HD SAISON,12 - 30 triệu,Hà Nội
https://vieclam24h.vn/ban-si-ban-le-quan-ly-cua-hang/nhan-vien-telesales-cho-vay-tien-mat-tai-ha-noi-c6p73id200291098.html,Nhân Viên Telesales (Cho Vay Tiền Mặt) Tại Hà Nội.,Công ty Tài Chính TNHH HD SAISON,12 - 30 triệu,Hà Nội
https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-c17p73id200290898.html,Nhân Viên Kế Toán,Công Ty Cổ Phần Tập Đoàn Đầu Tư Xây Dựng Sao Việt,8 - 18 triệu,Hà Nội
https://vieclam24h.vn/hanh-chinh-thu-ky/tong-dai-vien-nhac-phi-519-kim-ma-ha-noi-c1p73id200282269.html,"Tổng Đài Viên Nhắc Phí (519 Kim Mã, Hà Nội)",Công ty Tài Chính TNHH HD SAISON,10 - 18 triệu,Hà Nội
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-thu-mua-c1p122id200287905.html,Nhân Viên Thu Mua,Công Ty TNHH Vihatech International,7.5 - 11 triệu,"TP.HCM, Long An"
https://vieclam24h.vn/san-xuat-lap-rap-che-bien/can-bo-du-bi-biet-tieng-trung-c9p122id200287919.html,Cán Bộ Dự Bị - Biết Tiếng Trung,Công Ty TNHH Vihatech International,15 - 20 triệu,"TP.HCM, Long An"
https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-tai-binh-duong-c17p119id200290393.html,Nhân Viên Kế Toán - Tại Bình Dương,Công Ty TNHH Hùng Kim Hoa,7 - 20 triệu,Bình Dương
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-nhap-lieu-hop-dong-1-thang-c1p122id200290779.html,Nhân Viên Nhập Liệu (Hợp Đồng 1 Tháng),Công Ty TNHH Bảo Hiểm Nhân Thọ Fwd Việt Nam,6 - 7 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/bien-phien-dich-tieng-trung-tai-long-an-c1p123id200290693.html,Biên Phiên Dịch Tiếng Trung Tại Long An,Công Ty Cổ Phần Gia Phú,10 - 20 triệu,Long An
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-hanh-chinh-nhan-su-c1p73id200290634.html,Nhân Viên Hành Chính Nhân Sự,CÔNG TY CỔ PHẦN VENUS GROUP,8 - 10 triệu,Hà Nội
https://vieclam24h.vn/nhan-su/nhan-vien-ke-toan-hanh-chinh-nhan-su-c22p122id200290374.html,Nhân Viên Kế Toán Hành Chính Nhân Sự,Công Ty TNHH Thương Mại Nông Sản Thực Phẩm Đồng Xanh,10 - 12 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/thu-ky-giam-doc-c1p122id200290301.html,Thư Ký Giám Đốc,Hệ Thống Trường Mầm Non Minh Trí,8 - 12 triệu,TP.HCM
https://vieclam24h.vn/giao-duc-dao-tao/tro-ly-trung-tam-dao-tao-chuong-trinh-quoc-te-c32p122id200289922.html,Trợ Lý Trung Tâm Đào Tạo Chương Trình Quốc Tế,Công Ty CP ĐT Pt Giáo Dục Quốc Tế Hoàng Gia,14 - 18 triệu,TP.HCM
https://vieclam24h.vn/bien-phien-dich/nhan-vien-biet-tieng-nhat-ho-tro-nghiep-vu-quang-cao-internet-nhat-ban-khong-kinh-nghiem-c37p122id200271045.html,Nhân Viên Biết Tiếng Nhật - Hỗ Trợ Nghiệp Vụ Quảng Cáo Internet Nhật Bản (Không Kinh Nghiệm),Công Ty TNHH Ca Advance Việt Nam,10 - 20 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-tong-hop-tai-kien-giang-c1p130id200289824.html,Nhân Viên Tổng Hợp Tại Kiên Giang,Công Ty TNHH Thương Mại Dịch Vụ Tài Phượng Phát,5 - 10 triệu,Kiên Giang
https://vieclam24h.vn/nhan-su/nhan-vien-nhan-su-tieng-trung-c22p90id200289782.html,Nhân Viên Nhân Sự Tiếng Trung ,Công Ty TNHH Vitop Chemicals,10 - 13 triệu,Bắc Ninh
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-content-creator-marketing-c30p122id200285450.html,Nhân Viên Content Creator (Marketing),Công Ty TNHH TM Hồng Ký Mì Gia,8 - 12 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-van-phong-tieng-anh-tieng-trung-c1p122id200288865.html,Nhân Viên Văn Phòng Tiếng Anh / Tiếng Trung,Công Ty TNHH Tỷ Thạc,7 - 9 triệu,TP.HCM
https://vieclam24h.vn/thu-mua-kho-van-chuoi-cung-ung/nhan-vien-kho-c14p73id200288636.html,Nhân Viên Kho,Công Ty TNHH Mirei,6 - 8 triệu,Hà Nội
https://vieclam24h.vn/ke-toan/ke-toan-tong-hop-luong-tu-12-trieu-lam-tai-q-11-c17p122id200288165.html,"Kế Toán Tổng Hợp, Lương Từ 12 Triệu (Làm Tại Q.11)",Công Ty TNHH SX TM Cửa Nhôm Việt Úc,12 - 15 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-sale-admin-nu-c13p122id200288107.html,Nhân Viên Sale Admin (Nữ),Công Ty TNHH Thương Mại Dịch Vụ Kỹ Thuật Hoàng Tiến Phát,7 - 10 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-nghiep-vu-tieng-trung-hoac-tieng-anh-c1p119id200287759.html,Nhân Viên Nghiệp Vụ （Tiếng Trung Hoặc Tiếng Anh）,Công Ty TNHH Điện Tử Và Ngũ Kim Gem Việt Nam,9 - 12 triệu,Bình Dương
https://vieclam24h.vn/nhan-su/nhan-vien-nhan-su-c22p99id200287674.html,Nhân Viên Nhân Sự,Công Ty Cổ Phần Sữa TH,7 - 10 triệu,Nghệ An
https://vieclam24h.vn/bien-phien-dich/nhan-vien-phien-dich-tieng-han-c37p97id200280356.html,통역 채용 공고- Nhân Viên Phiên Dịch Tiếng Hàn,Công Ty TNHH Sinyoung Vina,15 - 25 triệu,"Ninh Bình, Hà Nội"
https://vieclam24h.vn/ke-toan/ke-toan-nguon-von-thu-quy-luong-tu-10tr-thang-lam-viec-tai-trang-bang-tay-ninh-c17p118id200279397.html,Kế Toán Nguồn Vốn / Thủ Quỹ Lương Từ 10Tr / Tháng Làm Việc Tại Trảng Bàng - Tây Ninh,Công Ty TNHH Yantai Moon (Việt Nam),10 - 15 triệu,"Tây Ninh, TP.HCM"
https://vieclam24h.vn/ban-hang-kinh-doanh/tu-van-vien-qua-dien-thoai-off-chieu-t7-chu-nhat-c13p122id200279698.html,"Tư Vấn Viên Qua Điện Thoại [Off Chiều T7, Chủ Nhật]",Công Ty TNHH Stradex Việt Nam,7.5 - 15 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nam-thu-ky-ban-giam-doc-tai-quan-1-di-lam-ngay-c1p122id200292254.html,Nam Thư Ký Ban Giám Đốc -Tại Quận 1 (Đi Làm Ngay),Công Ty TNHH Hưng Phát Bến Thành,13 - 16 triệu,TP.HCM
https://vieclam24h.vn/thu-mua-kho-van-chuoi-cung-ung/truong-nhom-sales-admin-muc-luong-den-18-000-000-vnd-thang-c14p122id200294054.html,Trưởng Nhóm Sales Admin - Mức Lương Đến 18.000.000 Vnđ / Tháng,Công Ty TNHH Phân Phối Liên Kết Quốc Tế,16 - 18 triệu,TP.HCM
https://vieclam24h.vn/bien-phien-dich/tro-ly-bien-phien-dich-trung-anh-c37p122id200295250.html,Trợ Lý Biên Phiên Dịch Trung - Anh,Công Ty CP Giang Nam Logistics,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-ngan-hang-doanh-nghiep-c17p119id200294780.html,Nhân Viên Kế Toán Ngân Hàng / Doanh Nghiệp,Công Ty TNHH Giấy Đồng Tiến Bình Dương,11 - 13 triệu,Bình Dương
https://vieclam24h.vn/hanh-chinh-thu-ky/nam-tro-ly-giam-doc-biet-tieng-trung-c1p119id200294376.html,[Nam] Trợ Lý Giám Đốc - Biết Tiếng Trung,Công Ty Cổ Phần Zioncom (Vietnam),15 - 30 triệu,Bình Dương
https://vieclam24h.vn/nhan-su/nhan-vien-tuyen-dung-c22p119id200295125.html,Nhân Viên Tuyển Dụng,Công Ty Cổ Phần Thép Nam Kim,9 - 13 triệu,Bình Dương
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-telesale-sale-c13p122id200295054.html,Nhân Viên Telesale (Sale),Công Ty TNHH Sản Xuất Và Thương Mại Thiên Phước,9 - 11 triệu,TP.HCM
https://vieclam24h.vn/marketing/nhan-vien-sale-admin-c12p122id200294962.html,Nhân Viên Sale Admin,Công Ty TNHH Nhựa Tân Lập Thành,8 - 9 triệu,TP.HCM
https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-tong-hop-can-giuoc-long-an-c17p123id200294958.html,Nhân Viên Kế Toán Tổng Hợp - Cần Giuộc Long An,Công Ty TNHH Dệt May Thêu Hoàng Hà,10 - 12 triệu,Long An
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-theo-doi-don-hang-c1p122id200294956.html,Nhân Viên Theo Dõi Đơn Hàng,Công Ty TNHH SX TM XNK Nhựa Colorful,9 - 15 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-van-phong-c1p122id200294733.html,Nhân Viên Văn Phòng,Công Ty TNHH Đào Tạo Và Dạy Nghề Hoàng Gia,8 - 11 triệu,TP.HCM
https://vieclam24h.vn/nhan-su/truong-phong-hanh-chinh-nhan-su-uu-tien-linh-vuc-van-tai-c22p122id200294598.html,Trưởng Phòng Hành Chính Nhân Sự (Ưu Tiên Lĩnh Vực Vận Tải),Công Ty Cổ Phần Quản Lý G7 Taxi Thành Phố Hồ Chí Minh,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/xuat-nhap-khau/nhan-vien-kinh-doanh-san-thuong-mai-dien-tu-thu-nhap-den-35tr-c15p73id200294408.html,Nhân Viên Kinh Doanh Sàn Thương Mại Điện Tử Thu Nhập Đến 35Tr,Nguồn Hàng Trung Quốc,8 - 35 triệu,Hà Nội
https://vieclam24h.vn/hanh-chinh-thu-ky/hcm-procurement-assistant-construction-admin-c1p122id200294409.html,[HCM] Procurement Assistant (Construction Admin),Công Ty TNHH Jollibee Việt Nam,8 - 11 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/tro-ly-cong-trinh-xay-dung-biet-tieng-trung-thu-nhap-15tr-lam-viec-tai-hai-phong-c1p92id200294167.html,Trợ Lý Công Trình Xây Dựng (Biết Tiếng Trung) Thu Nhập 15Tr Làm Việc Tại Hải Phòng,Công Ty TNHH Marketech,9 - 15 triệu,Hải Phòng
https://vieclam24h.vn/nhan-su/nhan-vien-hanh-chinh-nhan-su-c22p122id200294075.html,Nhân Viên Hành Chính Nhân Sự,Công Ty TNHH Sản Xuất Thương Mại Chấn Khang,8 - 11 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-quan-ly-don-hang-merchandiser-biet-tieng-anh-c1p122id200293980.html,Nhân Viên Quản Lý Đơn Hàng (Merchandiser - Biết Tiếng Anh),Công Ty TNHH May Oasis,12 - 20 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/chuyen-vien-du-an-tieng-trung-hoac-tieng-anh-ha-noi-c1p73id200293982.html,Chuyên Viên Dự Án (Tiếng Trung Hoặc Tiếng Anh) -Hà Nội,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,15 - 20 triệu,Hà Nội
https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-bao-gia-c13p122id200293599.html,Nhân Viên Báo Giá,Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Mạnh Đạt,9 - 13 triệu,TP.HCM
https://vieclam24h.vn/ke-toan/nhan-vien-thong-ke-kho-da-c17p122id200293581.html,Nhân Viên Thống Kê Kho Đá,Công Ty CP Vàng Bạc Đá Quý Lộc Phúc,6 - 8 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-hanh-chinh-thu-ky-tro-ly-cho-sep-c1p122id200293333.html,Nhân Viên Hành Chính Thư Ký Trợ Lý Cho Sếp,Công Ty TNHH Thương Mại Xây Dựng Hoàng Long Sơn,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/khach-san-nha-hang-du-lich/nhan-vien-le-tan-khach-san-can-ho-dich-vu-ca-dem-tran-nao-quan-2-c5p122id200293334.html,Nhân Viên Lễ Tân Khách Sạn - Căn Hộ Dịch Vụ (Ca Đêm -Trần Não Quận 2),Công Ty TNHH Thương Mại Xây Dựng Hoàng Long Sơn,7 - 10 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/tro-ly-kinh-doanh-cdd-nam-c1p119id200293567.html,Trợ Lý Kinh Doanh Cdd (Nam),Công Ty TNHH Nhựa Cây Trung Bộ (Việt Nam),12 - 17 triệu,Bình Dương
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-le-tan-c1p122id200293557.html,Nhân Viên Lễ Tân,Công Ty TNHH Danu Vina,8 - 12 triệu,TP.HCM
https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-tong-hop-tai-ha-noi-luong-15-20tr-c17p73id200293437.html,Nhân Viên Kế Toán Tổng Hợp Tại Hà Nội Lương 15-20Tr,Cen Land - Công Ty Cổ Phần Bất Động Sản Thế Kỷ,15 - 20 triệu,Hà Nội
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-van-phong-biet-ke-toan-quan-7-c1p122id200292932.html,Nhân Viên Văn Phòng Biết Kế Toán - Quận 7,CÔNG TY TNHH LA SH VE BAKERY,10 - 12 triệu,TP.HCM
https://vieclam24h.vn/ban-hang-kinh-doanh/truong-nhom-ban-hang-qua-dien-thoai-telesale-teamleader-c13p122id200293275.html,Trưởng Nhóm Bán Hàng Qua Điện Thoại (Telesale Teamleader),Công Ty TNHH Live Corporation,10 - 20 triệu,TP.HCM
https://vieclam24h.vn/xuat-nhap-khau/nhan-vien-chung-tu-giao-nhan-xuat-nhap-khau-c15p122id200292986.html,Nhân Viên Chứng Từ - Giao Nhận Xuất Nhập Khẩu,Công Ty  TNHH Thương Mại Dịch Vụ Và Sản Xuất Miyako,7 - 15 triệu,TP.HCM
https://vieclam24h.vn/ke-toan/ke-toan-gia-thanh-c17p73id200280131.html,Kế Toán Gía Thành,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,Thoả thuận ,Hà Nội
https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-tai-cau-giay-ha-noi-c17p73id200292866.html,"Nhân Viên Kế Toán Tại Cầu Giấy, Hà Nội",Công Ty Cổ Phần Transin Group,10 - 15 triệu,Hà Nội
https://vieclam24h.vn/hanh-chinh-thu-ky/thu-ky-du-an-kiem-sale-admin-c1p122id200292606.html,Thư Ký Dự Án Kiêm Sale Admin,Công Ty TNHH Sản Xuất Thương Mại Cơ Khí Hồng Ký,9 - 12 triệu,TP.HCM
https://vieclam24h.vn/nhan-su/nhan-vien-hanh-chinh-nhan-su-kiem-phap-che-c22p73id200292602.html,Nhân Viên Hành Chính Nhân Sự Kiêm Pháp Chế,Công Ty Cổ Phần Đầu Tư Dịch Vụ Và Thương Mại Atp,8 - 12 triệu,Hà Nội
https://vieclam24h.vn/giao-duc-dao-tao/truong-nhom-quan-sinh-tai-tp-hcm-c32p122id200292594.html,Trưởng Nhóm Quản Sinh Tại Tp.HCM,Cen Land - Công Ty Cổ Phần Bất Động Sản Thế Kỷ,15 - 22 triệu,TP.HCM
https://vieclam24h.vn/ke-toan/nhan-vien-hanh-chinh-kinh-doanh-biet-tieng-hoa-c17p122id200291106.html,Nhân Viên Hành Chính Kinh Doanh  Biết Tiếng Hoa,Công Ty TNHH Polytex Far Eastern (Việt Nam),12 - 18 triệu,TP.HCM
https://vieclam24h.vn/tai-chinh-dau-tu-chung-khoan/tro-ly-kiem-toan-bao-cao-tai-chinh-c18p122id200292225.html,Trợ Lý Kiểm Toán Báo Cáo Tài Chính,Công Ty TNHH Kiểm Toán & Định Giá Khang Việt,8 - 15 triệu,TP.HCM
https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-noi-bo-c17p88id200292135.html,Nhân Viên Kế Toán Nội Bộ,Công Ty TNHH Quang Phúc,8 - 12 triệu,Phú Thọ
https://vieclam24h.vn/nhan-su/chuyen-vien-nhan-su-tong-hop-c22p122id200292125.html,Chuyên Viên Nhân Sự Tổng Hợp,Công Ty TNHH Nông Nghiệp Phú Lâm Tây,12 - 15 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-hanh-chinh-nhan-su-c1p73id200291957.html,Nhân Viên Hành Chính – Nhân Sự,Công Ty Cổ Phần Truyền Thông Att Việt Nam,7 - 9 triệu,Hà Nội
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-kinh-doanh-luong-13-25-trieu-tai-ha-dong-c1p73id200291804.html,Nhân Viên Kinh Doanh Lương 13-25 Triệu Tại Hà Đông,Công Ty Cổ Phần Xuất Nhập Khẩu Genma,13 - 25 triệu,Hà Nội
https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-tong-hop-tai-hcm-luong-15-22tr-c17p122id200291518.html,Nhân Viên Kế Toán Tổng Hợp Tại HCM Lương 15-22Tr,Cen Land - Công Ty Cổ Phần Bất Động Sản Thế Kỷ,15 - 22 triệu,TP.HCM
https://vieclam24h.vn/giao-duc-dao-tao/nhan-vien-tu-van-tuyen-sinh-c32p122id200291397.html,Nhân Viên Tư Vấn Tuyển Sinh,Saigonbus - Công Ty CP Xe Khách Sài Gòn,6 - 8 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-quan-ly-hoc-lieu-dao-tao-c1p122id200291344.html,Nhân Viên Quản Lý Học Liệu Đào Tạo,Trường Đại Học Công Nghệ Thành Phố Hồ Chí Minh,10 - 15 triệu,TP.HCM
https://vieclam24h.vn/nhan-su/nhan-vien-quan-kho-kiem-cskh-c22p122id200289632.html,Nhân Viên Quản Kho Kiêm CSKH,Fitfood Vietnam - Công Ty TNHH Fitfood,7 - 9 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/tro-ly-kinh-doanh-tieng-trung-c1p122id200290982.html,Trợ Lý Kinh Doanh (Tiếng Trung),Công Ty Cổ Phần Tư Vấn Việt Nhất,15 - 25 triệu,TP.HCM
https://vieclam24h.vn/giao-duc-dao-tao/giao-vien-tieng-nhat-lam-viec-tai-tp-hcm-va-ben-tre-c32p122id200290977.html,Giáo Viên Tiếng Nhật Làm Việc Tại Tp. HCM Và Bến Tre,Công Ty TNHH Nhân Lực Mirai,9 - 13 triệu,"TP.HCM, Bến Tre"
https://vieclam24h.vn/ke-toan/nhan-vien-ke-toan-c17p122id200290765.html,Nhân Viên Kế Toán,Công Ty TNHH Dae Yun (Việt Nam),8 - 10 triệu,TP.HCM
https://vieclam24h.vn/ke-toan/ke-toan-cong-no-tai-long-an-c17p123id200290688.html,Kế Toán Công Nợ Tại Long An,Công Ty Cổ Phần Gia Phú,8 - 15 triệu,Long An
https://vieclam24h.vn/xuat-nhap-khau/nhan-vien-xuat-nhap-khau-c15p73id200290637.html,Nhân Viên Xuất Nhập Khẩu,CÔNG TY CỔ PHẦN VENUS GROUP,8 - 10 triệu,Hà Nội
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-sale-admin-c1p122id200290136.html,Nhân Viên Sale Admin,Công Ty TNHH Bảo Vệ Thực Vật Thảo Điền,10 - 12 triệu,TP.HCM
https://vieclam24h.vn/van-tai-lai-xe-giao-nhan/nhan-vien-dieu-phoi-c16p73id200290169.html,Nhân Viên Điều Phối,Công Ty TNHH Thương Mại Thuỷ Sản Thiện Nhà Tôm,8 - 10 triệu,Hà Nội
https://vieclam24h.vn/ke-toan/ke-toan-noi-bo-tai-van-phong-c17p73id200290165.html,Kế Toán Nội Bộ Tại Văn Phòng,Công Ty Cổ Phần Dk An Toàn Việt,8 - 12 triệu,Hà Nội
https://vieclam24h.vn/cham-soc-khach-hang/nhan-vien-telesales-lam-viec-tai-quan-10-c30p122id200289749.html,Nhân Viên Telesales Làm Việc Tại Quận 10,Chi Nhánh MobiFone Service Tp. HCM - Công Ty Cổ Phần Dịch Vụ Kỹ Thuật MobiFone,7 - 10 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/tro-ly-giam-doc-c1p122id200289243.html,Trợ Lý Giám Đốc,Công Ty TNHH Rau Quả Khang Thịnh,8 - 10 triệu,TP.HCM
https://vieclam24h.vn/xuat-nhap-khau/nhan-vien-chung-tu-xuat-nhap-khau-c15p122id200288884.html,Nhân Viên Chứng Từ Xuất Nhập Khẩu,Công Ty Cổ Phần Thực Phẩm Agrex Saigon,13 - 16 triệu,TP.HCM
https://vieclam24h.vn/nhan-su/chuyen-vien-tuyen-dung-luong-17-22-trieu-tai-hcm-c22p122id200288829.html,Chuyên Viên Tuyển Dụng Lương 17-22 Triệu Tại HCM,Cen Land - Công Ty Cổ Phần Bất Động Sản Thế Kỷ,17 - 22 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/media-admin-c1p122id200288639.html,Media Admin,Công Ty TNHH Nhà Máy Bia Heineken Việt Nam,10 - 13 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/nhan-vien-hanh-chinh-nhan-su-tong-hop-c1p91id200288640.html,Nhân Viên Hành Chính Nhân Sự Tổng Hợp,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,10 - 15 triệu,Hải Dương
https://vieclam24h.vn/nhan-su/training-manager-c22p122id200257265.html,Training Manager,Công Ty Cổ Phần Thủy Sản Việt Úc,Thoả thuận ,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/thu-ky-du-an-hai-duong-c1p91id200288139.html,Thư Ký Dự Án - Hải Dương,Công Ty Cổ Phần Thiết Kế Và Xây Dựng Giza Việt Nam,10 - 12 triệu,Hải Dương
https://vieclam24h.vn/nhan-su/nhan-vien-hanh-chinh-nhan-su-c22p122id200288005.html,Nhân Viên Hành Chính Nhân Sự,Công Ty TNHH Quốc Tế Song Cát,9 - 11 triệu,TP.HCM
https://vieclam24h.vn/nhan-su/chuyen-vien-nhan-su-c22p122id200287781.html,Chuyên Viên Nhân Sự,Công Ty CP Phát Triển Và Cung Ứng Nguồn Nhân Lực Á Châu,15 - 20 triệu,TP.HCM
https://vieclam24h.vn/giao-duc-dao-tao/nhan-vien-bao-mau-va-di-xe-dua-don-c32p122id200287841.html,Nhân Viên Bảo Mẫu Và Đi Xe Đưa Đón,Công Ty TNHH Giáo Dục Và Đào Tạo Quốc Tế Phú Đăng Khoa,7 - 9 triệu,TP.HCM
https://vieclam24h.vn/cham-soc-khach-hang/tro-ly-cham-soc-khach-hang-customer-service-assistant-c30p122id200287739.html,Trợ Lý Chăm Sóc Khách Hàng (Customer Service Assistant),Công Ty TNHH Thương Mại Mz Việt Nam,8 - 12 triệu,TP.HCM
https://vieclam24h.vn/hanh-chinh-thu-ky/tro-ly-kinh-doanh-tieng-trung-quan-7-c1p122id200287468.html,Trợ Lý Kinh Doanh Tiếng Trung (Quận 7),Công Ty TNHH Polytex Far Eastern (Việt Nam),11 - 15 triệu,TP.HCM
https://vieclam24h.vn/bien-phien-dich/giao-vien-tieng-duc-fulltime-part-time-c37p73id200287588.html,Giáo Viên Tiếng Đức Fulltime / Part Time,Cen Land - Công Ty Cổ Phần Bất Động Sản Thế Kỷ,30 - 50 triệu,Hà Nội
